MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData maximum NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
83,78,16.75,16.5625,8,72,93,21,83.875,5.9375,87,10.811,208.9804,198.1694,39.1998004,42.4451499,15.9994,53.5,2348,2294.5,689.1375,829.43125,54.8,13,17,4,15.25,1.1875,16,4,2.5,0.875,148,91,79.625,19.28125,66,2.02,3.98,1.96,2.98,0.71,3.44,2,0,5,3.25,1.1875,4,10,10,1.25,2.1875,1.75,3.0625,3,29,26,8.25,5.1875,6,0,0,0,0,0,5,4,2.75,1.1875,2,0,0,0,0,0,0,1,5,4,2.75,1.1875,2,7.1725,32.95,25.7775,11.6778125,5.318046875,9.105,1.97,1.97,0.62725,0.7840625,0,0,0,0,12,166,154,50.875,57.5625,12
9,6,6.705882353,1.640138408,8,1,93,92,77,12.47058824,87,6.941,18.9984032,12.0574032,13.81176489,2.926512266,15.9994,53.5,2348,2294.5,887.5523529,1030.904221,54.8,1,17,16,14.11764706,2.332179931,16,0,2,0,128,71,75.47058824,12.20069204,66,0.98,3.98,3,2.832941176,0.777716263,3.44,1.941176471,0.110726644,5,2.764705882,1.570934256,4,0,0,0,0,0,0,1,7,6,4.705882353,1.640138408,6,1,1,0.058823529,0.110726644,0,5,5,2.882352941,1.494809689,2,0,0,0,0,0,0,1,5,4,2.941176471,1.453287197,2,7.1725,16.59333333,9.420833333,8.898872549,1.218615917,9.105,1.97,1.97,0.653764706,0.769134948,0,0,0,0,12,229,217,79.29411765,78.816609,12
9,6,6.631578947,1.79501385,8,1,93,92,73.84210526,16.49861496,87,6.941,18.9984032,12.0574032,13.72312665,3.267054023,15.9994,53.5,2348,2294.5,820.82,964.5347368,54.8,1,17,16,13.57894737,3.013850416,16,0,2,0,128,71,77.26315789,14.93628809,66,0.98,3.98,3,2.795789474,0.859612188,3.44,1.894736842,0.188365651,5,2.736842105,1.673130194,4,0,0,0,0,0,0,1,7,6,4.631578947,1.79501385,6,1,1,0.105263158,0.188365651,0,5,5,2.631578947,1.495844875,2,0,0,0,0,0,0,1,5,4,2.736842105,1.429362881,2,7.1725,16.59333333,9.420833333,9.346403509,1.601689751,9.105,1.97,1.97,0.688631579,0.797362881,0,0,0,0,12,229,217,83.78947368,82.49307479,12
9,6,6.666666667,2.055555556,8,1,93,92,70.41666667,23.13888889,87,6.941,18.9984032,12.0574032,13.94231747,3.899431222,15.9994,53.5,2348,2294.5,694.2566667,826.8716667,54.8,1,17,16,13,4,16,0,2,0,128,71,78.58333333,19.18055556,66,0.98,3.98,3,2.815,0.999166667,3.44,1.833333333,0.277777778,5,2.833333333,1.861111111,4,0,0,0,0,0,0,1,7,6,4.666666667,2.055555556,6,1,1,0.166666667,0.277777778,0,5,5,2.166666667,1.416666667,2,0,0,0,0,0,0,1,5,4,2.333333333,1.333333333,2,7.1725,16.59333333,9.420833333,10.02055556,2.190925926,9.105,1.97,1.97,0.8735,0.8735,0,0,0,0,12,229,217,87.41666667,86.48611111,12
11,7,7.333333333,2,8,2,93,91,72.77777778,18.4691358,87,9.012182,22.98976928,13.97758728,15.31334885,3.801040569,15.9994,53.5,2348,2294.5,678.9188889,762.4985185,54.8,1,17,16,11.11111111,6.296296296,16,1,2.111111111,0.197530864,166,109,83.77777778,23.75308642,66,0.93,3.98,3.05,2.71,1.051111111,3.44,1.888888889,0.197530864,5,2.555555556,2.049382716,4,0,0,0,0,0,0,1,7,6,4.444444444,2.172839506,6,1,1,0.111111111,0.197530864,0,5,5,1.444444444,1.160493827,2,0,0,0,0,0,0,0,5,5,1.555555556,1.061728395,2,7.1725,29.24333333,22.07083333,10.99175926,4.05590535,9.105,1.97,1.97,0.607111111,0.809481481,0,0,0,0,12,229,217,94.33333333,90.14814815,12
56,51,15.14285714,11.67346939,8,9,93,84,71.85714286,19.06122449,87,10.811,137.327,126.516,34.2056576,29.46324069,15.9994,53.5,2348,2294.5,641.2714286,670.6244898,54.8,2,17,15,11.71428571,5.551020408,16,4,2.714285714,1.020408163,215,158,99.28571429,44.97959184,66,0.89,3.98,3.09,2.648571429,1.05877551,3.44,2,0,5,2.571428571,1.918367347,4,0,0,0,0,0,0,2,7,5,4.571428571,1.918367347,6,0,0,0,0,0,5,5,1.714285714,1.183673469,2,0,0,0,0,0,0,0,5,5,1.714285714,1.183673469,2,7.1725,63.59,56.4175,18.66785714,14.04122449,9.105,1.97,1.97,0.499142857,0.713061224,0,0,0,0,12,229,217,91.42857143,89.91836735,12
15,14,4.666666667,3.911111111,1,82,93,11,89.13333333,3.573333333,92,1.00794,30.973762,29.965822,8.93648568,8.457115392,1.00794,14.01,317.3,303.29,51.55866667,40.05191111,14.01,1,17,16,7.866666667,7.324444444,1,2,1.533333333,0.568888889,107,76,50.13333333,20.40888889,31,2.19,3.98,1.79,2.678,0.574933333,2.2,1.466666667,0.497777778,5,1.733333333,1.848888889,0,0,0,0,0,0,0,1,7,6,3.2,2.346666667,1,1,1,0.533333333,0.497777778,1,3,3,1.066666667,1.146666667,0,0,0,0,0,0,0,1,3,2,1.6,0.72,1,6.615,22.5702381,15.9552381,9.470015873,3.191356614,6.615,7.853,7.853,5.2862,3.0448,7.853,0,0,0,2,194,192,132.8666667,81.51111111,194
15,14,4.56,3.4176,1,77,93,16,87.48,4.7808,92,1.00794,30.973762,29.965822,8.725089808,7.408463816,1.00794,14.01,3823,3808.99,349.1048,555.823232,14.01,1,17,16,8.4,7.104,1,2,1.56,0.5376,107,76,52.48,20.6208,31,2.19,3.98,1.79,2.6492,0.48384,2.2,1.52,0.4992,5,1.68,1.6128,0,0,0,0,0,0,0,1,7,6,3.2,2.112,1,1,1,0.48,0.4992,1,4,4,1.44,1.4176,0,0,0,0,0,0,0,1,4,3,1.92,0.9568,1,5.64,22.5702381,16.9302381,9.554609524,3.556268952,6.615,7.853,7.853,5.8178,2.251008,7.853,0,0,0,2,194,192,157.32,58.688,194
41,33,12.36363636,5.20661157,9,2,93,91,63.45454545,36.51239669,93,15.9994,92.90638,76.90698,26.53322791,12.06784583,18.9984032,53.5,2750,2696.5,385.31,429.9436364,53.5,1,17,16,11.45454545,6.876033058,17,3,2.545454545,0.694214876,166,109,97.27272727,49.61983471,57,0.93,3.98,3.05,2.882727273,1.298347107,3.98,1.636363636,0.462809917,5,3.090909091,2.247933884,5,4,4,0.363636364,0.661157025,0,0,1,7,6,5.090909091,2.247933884,7,1,1,0.363636364,0.462809917,0,2,2,0.727272727,0.52892562,1,6,6,0.545454545,0.991735537,0,0,1,7,6,1.636363636,1.041322314,1,9.105,29.24333333,20.13833333,15.75090909,7.801157025,9.7075,1.97,1.97,1.074545455,0.976859504,1.97,0,0,0,12,229,217,92.54545455,99.23966942,15
22,14,12.54545455,5.239669421,8,3,93,90,61.72727273,35.43801653,87,15.9994,47.867,31.8676,26.01406451,11.11011672,15.9994,53.5,1941,1887.5,302.7536364,316.2864463,54.8,1,17,16,11.09090909,6.79338843,16,2,2.727272727,0.925619835,203,146,109.4545455,60.21487603,66,0.82,3.98,3.16,2.7,1.236363636,3.44,1.727272727,0.396694215,5,2.818181818,2.049586777,4,2,2,0.181818182,0.330578512,0,0,1,7,6,4.727272727,2.165289256,6,1,1,0.272727273,0.396694215,0,2,2,1,0.727272727,2,8,8,0.727272727,1.32231405,0,0,1,8,7,2,1.090909091,2,9.105,73.10666667,64.00166667,27.41386364,24.92334711,9.105,1.97,1.97,0.537272727,0.781487603,0,2.25E-05,2.05E-06,3.72E-06,12,229,217,88.54545455,95.78512397,12
22,14,13,5.25,9,3,93,90,63.5,35.375,93,15.9994,47.867,31.8676,27.2570766,11.07309255,18.9984032,53.5,1941,1887.5,360.3575,395.160625,53.5,1,17,16,11.25,6.9375,17,2,2.75,0.9375,203,146,107.5,60.875,57,0.82,3.98,3.16,2.8175,1.318125,3.98,1.75,0.375,5,3,2.25,5,2,2,0.25,0.4375,0,0,1,7,6,5,2.25,7,1,1,0.25,0.375,0,2,2,0.75,0.5625,1,8,8,1,1.75,0,0,1,8,7,2,1.5,1,9.105,73.10666667,64.00166667,26.35479167,23.3759375,9.7075,1.97,1.97,0.985,0.985,1.97,2.25E-05,2.82E-06,4.93E-06,12,229,217,90.5,95.125,15
56,48,19.6,15.04,9,9,93,84,70.6,30.16,93,15.9994,137.327,121.3276,45.25108192,37.35355085,18.9984032,53.5,1941,1887.5,431.68,529.192,53.5,2,17,15,12.6,5.96,17,4,3,1.4,215,158,99.8,58.12,57,0.89,3.98,3.09,3.064,1.1744,3.98,2,0,5,3.4,2.04,5,2,2,0.2,0.36,0,0,2,7,5,5.6,1.76,7,0,0,0,0,0,2,2,0.8,0.48,1,8,8,0.8,1.44,0,0,0,8,8,1.6,1.36,1,9.105,63.59,54.485,21.122,16.9872,9.7075,1.97,1.97,1.182,0.9456,1.97,2.25E-05,2.25E-06,4.06E-06,12,229,217,75.4,85.16,15
73,70,17.69230769,17.01775148,9,1,93,92,70.53846154,28.33136095,93,6.941,180.94788,174.00688,41.36664455,42.94807244,18.9984032,53.5,3290,3236.5,613.2907692,823.6028402,53.5,1,17,16,12.46153846,5.822485207,17,4,2.615384615,1.041420118,170,113,87.38461538,37.91715976,57,0.98,3.98,3,3.012307692,1.090650888,3.98,1.846153846,0.26035503,5,3.230769231,1.98816568,5,3,3,0.461538462,0.781065089,2.153846154,3.644970414,1,19,18,7.692307692,3.479289941,7,1,1,0.153846154,0.26035503,0,2,2,0.923076923,0.568047337,1,7,7,1.076923077,1.822485207,0,0,1,7,6,2.153846154,1.49112426,1,9.105,18.12,9.015,11.92205128,3.344378698,9.7075,1.97,1.97,0.909230769,0.979171598,1.97,0,0,0,12,229,217,80.15384615,91.59763314,15
56,48,21.4,17.96,9,9,93,84,70.1,28.46,93,15.9994,137.327,121.3276,49.46058128,44.44645123,18.9984032,53.5,2896,2842.5,527.44,662.736,53.5,2,17,15,12.6,5.56,17,4,3.1,1.54,215,158,101,56.2,57,0.89,3.98,3.09,3.018,1.0228,3.98,1.9,0.18,5,3.2,1.92,5,5,5,0.5,0.9,0,0,2,7,5,5.6,1.44,7,1,1,0.1,0.18,0,2,2,1,0.6,1,5,5,0.5,0.9,0,0,0,6,6,1.6,1.12,1,9.105,63.59,54.485,20.9015,17.0754,9.7075,1.97,1.97,0.788,0.9456,1.97,0,0,0,12,229,217,78.3,90.42,15
74,66,24.6,22.44,9,9,93,84,70.2,28.32,93,15.9994,183.84,167.8406,58.24858128,56.74965123,18.9984032,53.5,3695,3641.5,607.34,774.596,53.5,2,17,15,12.6,5.56,17,4,3.2,1.68,215,158,101.8,57.32,57,0.89,3.98,3.09,3.038,0.9948,3.98,2,0,5,3.2,1.92,5,4,4,0.4,0.72,1.4,2.52,2,20,18,7,2.6,7,0,0,0,0,0,2,2,1,0.6,1,6,6,0.6,1.08,0,0,0,6,6,1.6,1.12,1,9.105,63.59,54.485,20.9375,17.061,9.7075,1.97,1.97,0.788,0.9456,1.97,0,0,0,12,229,217,78.3,90.42,15
82,74,29.40740741,29.38820302,9,51,93,42,84.11111111,8.510288066,93,15.9994,207.2,191.2006,71.166616,75.42126459,18.9984032,53.5,3695,3641.5,559.8611111,711.7897119,53.5,6,17,11,14.88888889,2.304526749,17,4,3.185185185,1.668038409,162,105,88.14814815,37.83813443,57,2.33,3.98,1.65,3.314444444,0.576707819,3.98,2,0,5,3.555555556,1.366255144,5,10,10,2.296296296,3.231824417,4.148148148,5.838134431,6,28,22,12,7.703703704,7,0,0,0,0,0,4,4,1.777777778,0.971193416,1,6,6,0.666666667,1.185185185,0,0,1,6,5,2.444444444,1.366255144,1,9.105,28.11,19.005,13.61925926,5.907105624,9.7075,1.97,1.97,0.72962963,0.918792867,1.97,0,0,0,12,229,217,76.66666667,88.79012346,15
51,43,17.11111111,11.95061728,8,4,93,89,79,16.66666667,87,15.9994,121.76,105.7606,37.92080071,29.19693302,15.9994,53.5,903.78,850.28,214.5333333,213.5555556,54.8,1,17,16,14.44444444,2.987654321,16,3,2.777777778,1.037037037,220,163,93.55555556,40.74074074,66,0.82,3.98,3.16,3.018888889,0.801481481,3.44,1.888888889,0.197530864,5,3.666666667,0.962962963,4,10,10,1.111111111,1.975308642,0,0,1,15,14,6.666666667,2,6,1,1,0.111111111,0.197530864,0,3,3,1.666666667,0.666666667,2,0,0,0,0,0,0,1,3,2,1.777777778,0.518518519,2,9.105,90.7225,81.6175,22.65604167,17.80027778,9.105,2.202,2.202,0.682444444,0.909925926,0,0,0,0,12,229,217,60.33333333,63.11111111,12
55,47,19.11111111,15.0617284,8,5,93,88,79.11111111,16.4691358,87,15.9994,132.9054519,116.9060519,43.19165092,37.39603335,15.9994,53.5,903.78,850.28,213.3255556,211.9451852,54.8,1,17,16,14.44444444,2.987654321,16,4,2.888888889,1.185185185,244,187,96.22222222,44.2962963,66,0.79,3.98,3.19,3.015555556,0.805925926,3.44,1.888888889,0.197530864,5,3.666666667,0.962962963,4,10,10,1.111111111,1.975308642,0,0,1,15,14,6.666666667,2,6,1,1,0.111111111,0.197530864,0,3,3,1.666666667,0.666666667,2,0,0,0,0,0,0,1,3,2,1.777777778,0.518518519,2,9.105,115.765,106.66,25.43854167,21.51027778,9.105,2.202,2.202,0.682444444,0.909925926,0,0,0,0,12,229,217,60.33333333,63.11111111,12
31,28,16.5,7.25,16,1,88,87,62.75,30.875,88,6.941,69.723,62.782,35.1985,17.26225,32.065,302.91,453.69,150.78,383.33,40.21,388.36,1,16,15,11.5,5.25,16,2,3,0.5,128,23,115,10,105,0.98,2.58,1.6,1.9875,0.5925,2.58,1.75,0.375,4,2.25,1.75,4,10,10,2.5,3.75,0,0,1,13,12,6.5,3.25,6,1,1,0.25,0.375,0,5,5,2.25,1.375,2,0,0,0,0,0,0,1,5,4,2.5,1.25,2,16.59333333,25.786875,9.193541667,21.75614583,4.030729167,25.786875,2.202,2.202,1.101,1.101,2.202,0,0,0,64,229,165,108.25,60.375,70
34,31,25.5,11.25,34,1,89,88,63.25,31.125,89,6.941,78.96,72.019,58.646,25.8525,78.96,302.91,494,191.09,436.15,66.62,494,1,16,15,11.5,5.25,16,2,3.5,0.75,128,8,122.5,2.75,120,0.98,2.55,1.57,1.9725,0.5775,2.55,1.75,0.375,4,2.25,1.75,4,10,10,7.5,3.75,0,0,1,16,15,11.5,5.25,16,1,1,0.25,0.375,0,5,5,2.25,1.375,2,0,0,0,0,0,0,1,5,4,2.5,1.25,2,16.59333333,25.92,9.326666667,21.82270833,4.097291667,25.92,0.799,0.799,0.3995,0.3995,0.799,0,0,0,14,229,215,80.25,74.375,14
52,49,34.5,17.5,52,1,90,89,63.75,31.375,90,6.941,127.6,120.659,82.966,44.634,127.6,302.91,722.66,419.75,550.48,172.18,722.66,1,16,15,11.5,5.25,16,3,4,1,138,16,131.5,6.5,138,0.98,2.1,1.12,1.7475,0.38375,2.1,1.75,0.375,4,2.25,1.75,4,10,10,7.5,3.75,0,0,1,16,15,11.5,5.25,16,1,1,0.25,0.375,0,5,5,2.25,1.375,2,0,0,0,0,0,0,1,5,4,2.5,1.25,2,16.59333333,34.76333333,18.17,26.244375,8.518958333,34.76333333,0.464,0.464,0.232,0.232,0.464,0,0,0,64,229,165,149.25,42.625,152
52,49,39,18,52,1,90,89,64,31.5,90,6.941,127.6,120.659,94.23975,43.649375,127.6,429.75,722.66,292.91,582.19,140.47,722.66,1,16,15,11.5,5.25,16,3,4.25,1.125,142,14,136.5,4.25,138,0.98,2.1,1.12,1.74,0.38,2.1,1.75,0.375,4,2.25,1.75,4,10,10,7.5,3.75,0,0,1,16,15,11.5,5.25,16,1,1,0.25,0.375,0,5,5,2.25,1.375,2,0,0,0,0,0,0,1,5,4,2.5,1.25,2,16.59333333,34.76333333,18.17,27.595,7.168333333,34.76333333,0.464,0.464,0.232,0.232,0.464,0,0,0,139,229,90,168,30.5,152
49,46,21,14,16,1,88,87,63,31,88,6.941,114.818,107.877,46.47225,34.172875,32.065,388.36,453.69,65.33,415.04,26.68,388.36,1,16,15,11.5,5.25,16,3,3.25,0.875,142,37,120,15,105,0.98,2.58,1.6,1.98,0.6,2.58,1.75,0.375,4,2.25,1.75,4,10,10,2.5,3.75,0,0,1,13,12,6.5,3.25,6,1,1,0.25,0.375,0,5,5,2.25,1.375,2,0,0,0,0,0,0,1,5,4,2.5,1.25,2,16.59333333,25.786875,9.193541667,23.10677083,3.25671875,25.786875,2.202,2.202,1.101,1.101,2.202,0,0,0,70,229,159,127,57,70
52,49,14.6,12.56,8,1,90,89,65.8,30.28,87,6.941,127.6,120.659,32.87024,30.616704,15.9994,54.8,2128,2073.2,408.684,424.6608,54.8,1,16,15,11.8,5.88,16,3,2.6,0.96,175,109,96.5,36.6,66,0.98,3.44,2.46,2.603,1.0044,3.44,1.8,0.32,4,2.8,1.68,4,10,10,1.2,1.92,0,0,1,16,15,5.8,2.28,6,1,1,0.2,0.32,0,2,2,1.4,0.84,2,8,8,0.8,1.44,0,0,1,8,7,2.4,1.12,2,9.105,34.76333333,25.65833333,14.5775,6.567,9.105,0.464,0.464,0.0464,0.08352,0,0,0,0,12,229,217,87.6,90.72,12
57,49,21.2173913,16.09073724,8,13,87,74,74.2173913,16.06427221,87,15.9994,138.90547,122.90607,48.17534826,39.17071962,15.9994,54.8,1193,1138.2,276.7752174,270.2306994,54.8,3,16,13,13.56521739,3.001890359,16,4,3.086956522,1.323251418,207,141,99.73913043,41.07372401,66,1.1,3.44,2.34,2.716086957,0.881285444,3.44,2,0,4,2.739130435,1.534971645,4,10,10,2.739130435,3.788279773,0,0,3,14,11,7.47826087,2.967863894,6,0,0,0,0,0,5,5,2.47826087,1.228733459,2,9,9,1.173913043,2.041587902,0,0,2,9,7,3.652173913,2.011342155,2,9.105,36.8975,27.7925,15.90152174,8.274026465,9.105,0,0,0,0,0,0,0,0,12,194,182,52.65217391,49.48960302,12
38,30,12.21052632,5.318559557,8,3,87,84,73.15789474,21.62880886,87,15.9994,87.62,71.6206,25.35286568,11.81490402,15.9994,54.8,1050,995.2,192.0978947,173.4289197,54.8,1,16,15,13.47368421,3.833795014,16,3,2.578947368,0.731301939,203,137,95.84210526,37.69529086,66,0.82,3.44,2.62,2.77,0.846315789,3.44,1.894736842,0.188365651,4,3.157894737,1.063711911,4,0,0,0,0,0,0,1,6,5,5.052631579,1.1966759,6,1,1,0.105263158,0.188365651,0,3,3,1.894736842,0.59833795,2,0,0,0,0,0,0,0,3,3,2,0.421052632,2,9.105,73.10666667,64.00166667,21.05180451,15.09070044,9.105,1.625,1.625,0.342105263,0.540166205,0,0,0,0,2,229,227,43.94736842,58.0166205,12
57,49,12.88888889,6.518518519,8,3,87,84,77.33333333,15.40740741,87,15.9994,138.90547,122.90607,27.43842322,15.25203096,15.9994,54.8,1193,1138.2,192.0183333,182.9577778,54.8,1,16,15,14.22222222,2.716049383,16,4,2.555555556,0.740740741,207,141,90.55555556,32.74074074,66,0.82,3.44,2.62,2.886666667,0.737777778,3.44,1.944444444,0.104938272,4,3.333333333,0.888888889,4,1,1,0.055555556,0.104938272,0,0,1,6,5,5.333333333,0.888888889,6,1,1,0.055555556,0.104938272,0,3,3,2,0.444444444,2,9,9,0.5,0.944444444,0,0,1,9,8,2.555555556,0.913580247,2,9.105,73.10666667,64.00166667,17.19695106,10.78926808,9.105,1.625,1.625,0.361111111,0.561728395,0,0,0,0,2,229,227,31.94444444,39.90123457,12
57,49,14.88888889,9.185185185,8,5,87,82,77.44444444,15.20987654,87,15.9994,138.90547,122.90607,32.64993166,22.94567318,15.9994,54.8,1193,1138.2,190.0772222,180.3696296,54.8,1,16,15,14.22222222,2.716049383,16,4,2.666666667,0.888888889,244,178,92.83333333,35.77777778,66,0.79,3.44,2.65,2.885,0.74,3.44,1.944444444,0.104938272,4,3.333333333,0.888888889,4,1,1,0.055555556,0.104938272,0,0,1,6,5,5.333333333,0.888888889,6,1,1,0.055555556,0.104938272,0,3,3,2,0.444444444,2,9,9,0.5,0.944444444,0,0,1,9,8,2.555555556,0.913580247,2,9.105,115.765,106.66,19.56685847,13.94914462,9.105,1.625,1.625,0.361111111,0.561728395,0,0,0,0,2,229,227,31.94444444,39.90123457,12
56,48,14.17391304,8.052930057,8,3,87,84,75.69565217,17.92060491,87,15.9994,137.327,121.3276,30.80922217,19.31715936,15.9994,54.8,1000,945.2,206.3056522,197.6160681,54.8,1,16,15,13.91304348,3.194706994,16,4,2.652173913,0.850661626,215,149,93.82608696,36.29489603,66,0.82,3.44,2.62,2.832608696,0.792249527,3.44,1.956521739,0.083175803,4,3.260869565,0.964083176,4,0,0,0,0,0,0,1,6,5,5.217391304,1.020793951,6,1,1,0.043478261,0.083175803,0,3,3,1.956521739,0.510396975,2,0,0,0,0,0,0,0,3,3,2,0.434782609,2,9.105,73.10666667,64.00166667,19.55273292,13.62747772,9.105,1.625,1.625,0.35326087,0.552930057,0,0,0,0,2,229,227,38.13043478,49.79206049,12
56,48,18.23529412,13.32871972,8,9,94,85,72.94117647,22.56747405,87,15.9994,137.327,121.3276,41.19701682,33.92822936,15.9994,54.8,1000,945.2,274.7941176,270.9570934,54.8,2,17,15,13.41176471,4.027681661,16,4,2.941176471,1.107266436,215,149,101.6470588,41.93771626,66,0.89,3.44,2.55,2.752941176,0.856193772,3.44,2,0,5,3.176470588,1.183391003,4,0,0,0,0,0,0,2,7,5,5.176470588,1.183391003,6,0,0,0,0,0,3,3,1.764705882,0.712802768,2,0,0,0,0,0,0,0,3,3,1.764705882,0.712802768,2,9.105,63.59,54.485,22.00165966,15.17254078,9.105,2.493,2.493,0.433411765,0.662865052,0,0,0,0,2,229,227,51.58823529,64.07612457,12
56,48,19.29411765,14.80276817,8,9,95,86,73,22.58823529,87,15.9994,137.327,121.3276,43.81178153,37.25151457,15.9994,54.8,1000,945.2,280.3352941,267.0456747,54.8,2,17,15,13.41176471,4.027681661,16,4,3,1.176470588,215,149,102.7058824,43.183391,66,0.89,3.44,2.55,2.741176471,0.847889273,3.44,2,0,5,3.176470588,1.183391003,4,10,10,0.588235294,1.107266436,0,0,2,17,15,5.764705882,1.598615917,6,0,0,0,0,0,3,3,1.764705882,0.712802768,2,0,0,0,0,0,0,0,3,3,1.764705882,0.712802768,2,9.105,63.59,54.485,22.2947479,15.51735047,9.105,1.625,1.625,0.372470588,0.5696609,0,0,0,0,2,229,227,51.58823529,64.07612457,12
82,79,18.85714286,18.04081633,8,1,87,86,73.28571429,20.65306122,87,6.941,207.2,200.259,44.15890886,46.5831689,15.9994,54.8,600.61,545.81,227.2571429,197.0938776,54.8,1,16,15,13.42857143,3.551020408,16,4,2.714285714,1.020408163,146,80,92.14285714,29.87755102,66,0.98,3.44,2.46,2.751428571,0.786938776,3.44,1.857142857,0.244897959,4,3,1.142857143,4,10,10,1.428571429,2.448979592,2,3.428571429,1,28,27,8.285714286,5.632653061,6,1,1,0.142857143,0.244897959,0,4,4,2.142857143,0.775510204,2,0,0,0,0,0,0,1,4,3,2.285714286,0.693877551,2,9.105,28.11,19.005,14.81336735,6.523848396,9.105,1.625,1.625,0.232142857,0.397959184,0,0,0,0,2,229,227,72,88.57142857,12
37,29,13.9,7.26,8,4,87,83,72.55,20.565,87,15.9994,85.4678,69.4684,29.76402816,17.0740517,15.9994,54.8,933.47,878.67,220.691,199.0692,54.8,1,16,15,13.3,3.75,16,3,2.7,0.84,220,154,100.75,41.7,66,0.82,3.44,2.62,2.6765,0.9162,3.44,1.85,0.255,4,2.95,1.275,4,0,0,0,0,0,0,1,6,5,4.8,1.5,6,1,1,0.15,0.255,0,5,5,2.15,0.825,2,0,0,0,0,0,0,1,5,4,2.3,0.75,2,9.105,90.7225,81.6175,24.10491071,19.98527679,9.105,1.625,1.625,0.24375,0.414375,0,0,0,0,2,229,227,64.35,81.525,12
19,11,11.2,3.84,8,3,87,84,72.4,20.82,87,15.9994,39.0983,23.0989,22.80860316,8.171043792,15.9994,54.8,933.47,878.67,224.3015,203.4018,54.8,1,16,15,13.3,3.75,16,2,2.55,0.66,203,137,98.2,38.64,66,0.82,3.44,2.62,2.6765,0.9162,3.44,1.85,0.255,4,2.95,1.275,4,0,0,0,0,0,0,1,6,5,4.8,1.5,6,1,1,0.15,0.255,0,5,5,2.15,0.825,2,0,0,0,0,0,0,1,5,4,2.3,0.75,2,9.105,73.10666667,64.00166667,21.46253571,15.82555,9.105,1.625,1.625,0.24375,0.414375,0,0,0,0,2,229,227,64.35,81.525,12
