MagpieData avg_dev MeltingT,MagpieData avg_dev CovalentRadius,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData avg_dev NValence,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData maximum GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mean SpaceGroupNumber
617.0764461247637,38.729678638941394,3.44,2.51,2.554782608695652,1.0006805293005672,3.44,0.08695652173913043,0.1587901701323251,1.671077504725898,2.782608695652174,1.5047258979206048,0.773,0.22210964083175802,102.95652173913044
377.32444444444445,32.44444444444444,3.44,1.3900000000000001,2.9766666666666666,0.6177777777777779,3.44,3.3333333333333335,4.444444444444444,4.0,2.3333333333333335,0.4444444444444445,0.0,0.0,63.333333333333336
529.4695691609977,36.53061224489796,3.44,2.62,2.6390476190476186,0.839092970521542,3.44,0.09523809523809523,0.18140589569160995,1.8956916099773242,2.2857142857142856,1.0340136054421767,7.853,2.379718820861678,106.71428571428571
921.3514049586778,21.28925619834711,3.44,2.44,2.7236363636363636,0.781487603305785,3.44,0.0,0.0,1.7851239669421488,2.5454545454545454,1.3388429752066116,7.853,1.4376033057851239,89.9090909090909
880.7632653061225,27.95918367346939,3.44,1.25,3.107142857142857,0.47551020408163264,3.44,0.5714285714285714,0.9795918367346939,3.4693877551020407,2.7142857142857144,1.0204081632653061,1.625,0.3979591836734694,41.57142857142857
536.4217283950617,45.4320987654321,3.44,2.65,2.5244444444444443,1.017283950617284,3.44,0.0,0.0,1.728395061728395,2.2222222222222223,0.7901234567901235,0.773,0.2672098765432099,108.0
576.0491666666667,39.11111111111111,3.44,2.62,2.8158333333333334,0.8322222222222222,3.44,0.5,0.8333333333333334,0.888888888888889,2.8333333333333335,1.4166666666666667,1.625,0.24826388888888887,65.41666666666667
834.2636678200693,57.093425605536325,3.44,2.62,2.4694117647058826,1.027681660899654,3.44,0.11764705882352941,0.20761245674740483,1.8685121107266436,3.176470588235294,2.0138408304498268,1.524,0.44296193771626297,98.88235294117646
377.4914285714286,39.265306122448976,3.16,2.3400000000000003,2.3085714285714287,0.973061224489796,3.16,1.0,1.7142857142857142,2.6122448979591835,1.2857142857142858,0.489795918367347,2.493,1.221061224489796,129.71428571428572
118.22571428571425,12.612244897959185,2.58,1.6,1.8185714285714287,0.7187755102040816,0.98,1.4285714285714286,2.4489795918367347,3.5510204081632653,1.7142857142857142,0.6122448979591837,2.202,1.0785306122448979,151.85714285714286
134.66885416666665,50.572916666666664,3.44,2.62,2.4783333333333335,0.9616666666666666,3.44,0.0,0.0,2.25,1.75,0.5625,7.853,1.7771249999999998,87.75
541.5360000000001,30.4,2.19,1.06,1.92,0.324,2.19,0.0,0.0,0.3200000000000001,4.8,2.4799999999999995,1.625,0.59448,85.4
396.35125000000005,45.15625,3.44,2.62,2.71875,0.9015625,3.44,0.25,0.4375,1.25,2.75,1.375,1.625,0.35546875,60.625
48.787160493827166,12.592592592592592,2.58,0.77,2.2711111111111113,0.3432098765432099,2.58,4.444444444444445,4.938271604938271,3.703703703703704,3.111111111111111,1.2345679012345678,2.202,1.0874074074074072,84.44444444444444
666.0672,33.040000000000006,2.58,1.4500000000000002,2.182,0.4776000000000001,2.58,0.0,0.0,0.96,4.4,2.88,2.202,0.6912,114.0
537.9588,57.4,3.98,3.16,3.116,1.2096,3.98,0.0,0.0,2.4799999999999995,1.2,0.31999999999999995,1.97,0.8274000000000001,72.2
192.3572,21.7,3.44,1.3900000000000001,3.0509999999999997,0.5446000000000002,3.44,1.0,1.8,1.6600000000000001,2.3,0.41999999999999993,1.625,0.52,25.4
869.0181818181819,48.13223140495868,3.44,2.44,2.6618181818181816,0.9904132231404958,3.44,0.7272727272727273,1.190082644628099,1.1570247933884297,2.5454545454545454,1.6198347107438016,0.0,0.0,90.18181818181819
577.40125,28.625,3.44,2.46,2.4375,1.0025,3.44,0.875,1.53125,2.15625,2.125,0.6875,0.773,0.16909375000000001,115.875
1002.5202000000002,36.16,3.44,2.62,2.714,0.8712,3.44,0.4,0.72,1.48,3.0,1.6,1.524,0.48768,86.2
272.294375,14.5,3.16,1.55,2.5375,0.6225,3.16,3.75,4.6875,7.5625,1.5,1.25,2.493,1.2465,122.375
196.05061224489796,29.551020408163264,3.44,2.46,2.6599999999999997,0.8914285714285715,3.44,1.4285714285714286,2.4489795918367347,1.7142857142857142,1.7142857142857142,0.6938775510204083,1.625,0.3979591836734694,67.57142857142857
71.64000000000001,16.240000000000002,3.44,1.25,2.9019999999999997,0.28480000000000016,2.96,6.0,4.8,5.5200000000000005,1.6,0.72,1.625,0.47968,41.2
796.4775510204082,20.938775510204078,3.98,1.7799999999999998,3.6485714285714286,0.473469387755102,3.98,0.8571428571428571,1.4693877551020407,3.7142857142857144,1.5714285714285714,0.8163265306122449,1.97,0.8040816326530613,40.142857142857146
297.64260355029586,34.74852071005917,3.44,2.51,2.6434615384615388,0.9190828402366863,3.44,0.5769230769230769,1.0207100591715976,1.3491124260355032,2.3461538461538463,0.8136094674556212,1.625,0.4230769230769231,67.5
731.9100591715976,42.248520710059175,3.44,2.55,2.5961538461538463,0.9087573964497041,3.44,2.1538461538461537,2.9822485207100593,2.3195266272189348,2.0,0.6153846153846154,0.0,0.0,101.07692307692308
154.064375,14.625,3.16,1.35,2.5625,0.5975000000000001,3.16,5.0,5.0,6.625,1.5,1.25,2.493,1.2465,102.25
649.3346938775511,28.367346938775512,3.44,1.8399999999999999,2.998571428571428,0.6306122448979592,3.44,0.5714285714285714,0.9795918367346939,0.4081632653061224,2.857142857142857,1.2244897959183674,1.625,0.3979591836734694,41.57142857142857
786.76462585034,46.331065759637184,3.44,2.49,2.5976190476190473,0.9627210884353743,3.44,0.0,0.0,1.4603174603174602,3.142857142857143,2.2040816326530615,1.524,0.46998639455782315,89.0952380952381
123.07555555555558,16.444444444444443,2.19,0.5,2.0233333333333334,0.22222222222222218,2.19,3.3333333333333335,4.444444444444444,3.1111111111111107,2.0,1.3333333333333333,1.625,0.7222222222222223,66.0
231.5911111111111,8.888888888888891,3.16,1.5100000000000002,2.6566666666666667,0.6711111111111112,3.16,3.3333333333333335,4.444444444444444,2.222222222222222,0.6666666666666666,0.4444444444444445,2.493,1.1079999999999999,107.33333333333333
687.6672,32.4,2.58,1.4400000000000002,2.184,0.47520000000000007,2.58,0.0,0.0,0.9599999999999997,4.2,2.6399999999999997,2.202,0.6912,114.0
138.9289795918367,39.59183673469388,3.16,2.3400000000000003,2.275714285714286,1.0106122448979593,3.16,1.4285714285714286,2.4489795918367347,2.857142857142857,0.8571428571428571,0.2448979591836735,2.493,1.221061224489796,129.71428571428572
853.9768595041322,52.5289256198347,3.44,2.49,2.652727272727273,1.0019834710743802,3.44,0.7272727272727273,1.190082644628099,1.1570247933884297,2.5454545454545454,1.6198347107438016,0.0,0.0,90.18181818181819
26.14,7.5,2.55,1.5699999999999998,1.9649999999999999,0.585,2.55,7.5,3.75,5.25,2.5,1.25,0.799,0.3995,99.0
744.491493383743,41.25519848771267,3.44,2.06,2.9356521739130432,0.7017013232514178,3.44,1.608695652173913,2.344045368620038,3.3345935727788283,4.3478260869565215,3.266540642722117,0.0,0.0,60.56521739130435
141.63714285714286,26.734693877551017,3.44,2.46,2.5557142857142856,0.7579591836734693,3.44,0.0,0.0,2.326530612244898,1.7142857142857142,0.6122448979591837,7.853,3.07265306122449,93.57142857142857
1200.235827664399,8.344671201814062,2.66,0.30000000000000027,2.5885714285714285,0.10884353741496615,2.66,8.571428571428571,2.17687074829932,1.0884353741496604,2.1904761904761907,1.8140589569161,1.062,0.38530612244897966,103.28571428571429
379.4563265306123,46.204081632653065,3.16,2.3400000000000003,2.3085714285714287,0.973061224489796,3.16,1.0,1.7142857142857142,2.6122448979591835,1.2857142857142858,0.489795918367347,2.493,1.221061224489796,129.71428571428572
239.59687499999998,14.25,2.58,1.6,1.97375,0.6062500000000001,2.58,1.875,2.8125,2.4375,2.375,1.0625,2.202,1.101,137.0
616.5877551020409,64.0,3.44,2.55,2.44,1.1428571428571428,3.44,0.2857142857142857,0.4897959183673469,1.6326530612244898,2.2857142857142856,1.6326530612244896,0.0,0.0,100.0
182.52897959183676,35.755102040816325,3.44,2.51,2.652857142857143,0.8995918367346939,3.44,1.4285714285714286,2.4489795918367347,1.7142857142857142,1.7142857142857142,0.6938775510204083,1.625,0.3979591836734694,67.57142857142857
924.5680473372782,37.917159763313606,3.44,1.42,3.0553846153846154,0.5325443786982249,3.44,2.1538461538461537,2.9822485207100593,7.881656804733727,2.769230769230769,1.0650887573964498,0.0,0.0,45.38461538461539
158.3428125,44.625,2.58,1.7600000000000002,1.87,0.7875000000000001,2.58,1.25,2.1875,3.1875,1.75,0.5625,2.202,1.101,141.625
949.244958677686,18.247933884297524,3.44,2.51,2.66,0.8509090909090908,3.44,0.0,0.0,1.7851239669421488,2.5454545454545454,1.3388429752066116,1.524,0.6045619834710745,90.27272727272727
187.29306122448978,44.89795918367348,3.44,2.65,2.6271428571428572,0.9289795918367346,3.44,1.4285714285714286,2.4489795918367347,1.7142857142857142,1.7142857142857142,0.6938775510204083,1.625,0.3979591836734694,67.57142857142857
312.29,19.25,2.58,0.8,2.2175000000000002,0.36250000000000004,2.58,5.0,5.0,3.0,2.5,1.25,2.202,1.101,126.0
256.3111111111111,11.777777777777777,2.96,0.9100000000000001,2.53,0.3200000000000001,2.05,6.666666666666667,4.444444444444444,4.444444444444445,2.0,0.6666666666666666,2.202,0.8131111111111111,100.0
429.31624999999997,40.0,3.44,2.51,2.35375,1.08625,3.44,0.0,0.0,2.0,1.75,0.8125,0.773,0.16909375000000001,115.875
218.29349112426036,35.014792899408285,3.44,2.51,2.615769230769231,0.9510355029585796,3.44,0.0,0.0,1.7159763313609468,1.7692307692307692,0.6449704142011835,1.625,0.4230769230769231,64.84615384615384
533.0004938271605,35.80246913580247,3.44,2.51,2.54,1.0,3.44,0.0,0.0,1.728395061728395,2.2222222222222223,0.7901234567901235,0.773,0.2672098765432099,108.0
229.41111111111107,15.111111111111109,2.66,0.6100000000000003,2.43,0.2533333333333334,2.05,6.666666666666667,4.444444444444444,4.444444444444445,2.0,0.6666666666666666,2.202,0.7426666666666666,100.0
725.4222222222221,20.0,3.44,1.54,2.9266666666666663,0.6844444444444445,3.44,0.0,0.0,0.888888888888889,2.6666666666666665,0.8888888888888888,0.773,0.3435555555555556,83.66666666666667
796.5605442176873,46.0408163265306,3.44,2.49,2.5985714285714288,0.9616326530612244,3.44,0.0,0.0,1.5238095238095237,3.0476190476190474,2.068027210884354,1.524,0.46998639455782315,89.0952380952381
133.91506172839505,13.629629629629628,2.96,1.15,2.4144444444444444,0.4849382716049383,2.02,10.0,0.0,6.320987654320987,2.3333333333333335,1.1851851851851851,1.457,0.7195061728395061,40.888888888888886
254.10938775510203,36.244897959183675,3.44,2.44,2.6257142857142854,0.9306122448979591,3.44,2.857142857142857,4.081632653061225,3.183673469387755,2.5714285714285716,1.3877551020408165,0.0,0.0,57.285714285714285
1079.3626297577853,11.418685121107263,2.66,1.06,2.2858823529411763,0.4841522491349482,2.66,7.882352941176471,2.7404844290657437,5.4809688581314875,3.1176470588235294,2.7404844290657437,1.062,0.4850657439446367,122.23529411764706
273.990625,25.9375,3.44,2.46,2.665,0.7749999999999999,3.44,1.25,2.1875,3.1875,1.75,0.5625,7.853,2.9448749999999997,103.875
754.4930056710775,50.32892249527411,3.44,2.62,2.8660869565217393,0.7984877126654063,3.44,0.7391304347826086,1.1568998109640831,0.7939508506616259,4.0,3.3043478260869565,0.0,0.0,63.608695652173914
785.5673469387756,46.911564625850346,3.44,2.49,2.594761904761905,0.9659863945578231,3.44,0.09523809523809523,0.17233560090702948,1.6326530612244898,2.9523809523809526,1.9319727891156462,1.524,0.46998639455782315,89.0952380952381
1342.78625,27.5,3.04,0.71,2.74,0.30000000000000004,3.04,2.5,3.75,8.75,3.5,0.5,6.437,2.17125,201.75
801.8272189349112,42.248520710059175,3.44,2.55,2.5969230769230767,0.9079289940828402,3.44,2.230769230769231,2.9349112426035506,2.414201183431953,2.6923076923076925,1.1597633136094674,0.0,0.0,98.6923076923077
